x1,x2,x3,x4,x5,x6,x7,x8,x9,y
23,36,19,11,15,8,72,78,63,1
84,90,24,10,94,10,97,97,94,1
79,26,39,38,72,86,11,57,59,1
57,28,4,74,54,26,52,57,27,1
54,12,59,42,78,59,21,49,3,1
53,40,8,24,79,4,10,83,83,1
88,29,13,40,21,79,24,49,6,1
86,7,24,57,59,65,85,83,31,1
2,44,1,18,37,34,36,65,64,1
18,29,42,26,68,41,52,3,84,1
62,15,58,63,63,64,86,86,68,1
87,44,27,36,64,38,19,74,91,1
91,84,98,11,70,40,80,20,45,1
78,13,50,75,84,50,25,67,42,1
81,17,65,47,43,56,9,76,71,1
4,56,7,8,59,18,31,44,44,1
23,24,58,61,79,22,94,61,93,0
67,73,2,86,51,31,15,73,60,1
32,28,99,37,3,88,59,32,35,0
72,61,58,60,60,43,2,61,32,1
54,97,79,70,69,24,54,18,37,1
0,84,26,99,29,4,70,42,22,1
97,69,97,1,17,0,32,96,98,1
39,6,31,33,55,82,52,41,23,1
47,26,4,68,34,51,87,64,18,1
55,16,11,20,5,91,87,78,15,1
19,86,28,21,73,87,54,71,71,1
81,58,18,54,64,45,92,76,83,1
9,0,22,78,82,28,1,20,71,0
22,26,2,65,74,34,48,1,98,1
84,1,95,83,67,8,77,89,41,0
44,52,30,42,98,21,42,24,56,1
0,66,28,22,31,8,57,72,0,1
20,53,98,67,29,82,56,39,74,0
77,40,50,92,71,75,89,47,95,1
3,31,57,56,46,53,14,97,96,0
6,68,84,100,86,79,53,56,9,0
78,5,90,49,23,18,63,12,17,0
24,45,2,27,98,75,1,22,19,1
83,0,12,9,56,100,88,40,40,1
69,33,85,32,49,8,45,83,65,1
20,92,38,85,85,17,97,32,7,1
22,92,25,35,63,21,85,42,2,1
93,85,66,96,13,82,84,44,100,1
29,94,99,7,91,16,49,76,71,1
8,28,17,29,14,63,94,61,69,1
14,66,78,79,98,24,69,16,64,1
9,8,39,88,47,60,47,40,52,0
11,69,62,82,78,9,86,48,28,1
17,33,97,45,54,98,65,58,80,0
74,75,89,75,48,29,25,34,57,1
1,82,65,22,43,29,0,94,94,1
4,42,14,48,18,20,13,40,67,1
16,76,100,9,95,9,37,6,95,0
38,45,2,57,71,30,36,89,32,1
2,65,98,35,10,17,89,22,56,0
85,48,66,15,97,54,56,78,61,1
50,65,82,27,82,18,17,82,83,1
5,0,100,69,10,6,31,25,67,0
17,4,14,7,89,12,9,87,22,1
18,91,34,69,53,2,90,58,36,1
71,50,17,63,58,21,0,84,64,1
83,31,1,85,42,25,34,49,57,1
72,30,74,44,91,99,89,16,11,1
9,25,30,32,63,22,71,84,70,1
76,51,2,42,70,14,21,34,38,1
86,5,39,1,13,42,31,100,62,1
18,48,51,31,17,91,64,25,5,1
20,19,6,15,50,40,0,20,91,1
55,90,36,73,78,3,41,33,43,1
60,22,66,41,0,30,78,60,40,1
74,26,81,93,16,33,28,11,62,1
57,20,76,4,32,16,11,56,37,1
27,76,58,34,73,52,1,78,72,1
0,8,39,98,94,72,9,60,76,0
93,69,52,51,1,43,71,21,90,1
47,39,11,54,72,68,84,42,90,1
11,96,98,50,40,29,40,8,30,1
88,14,90,85,54,31,90,55,22,1
100,65,33,45,79,90,86,18,42,1
86,40,97,80,89,13,51,48,2,1
92,86,25,19,72,98,52,70,16,1
24,40,34,1,97,48,73,86,85,1
3,2,24,56,59,2,28,24,77,0
29,100,97,38,94,92,64,60,11,1
32,19,85,92,50,76,71,77,58,0
35,35,19,44,62,86,88,56,91,1
97,77,73,23,29,59,82,28,70,1
94,8,26,17,40,82,39,28,35,1
9,92,15,5,99,15,38,55,68,1
18,92,76,56,24,92,19,61,10,1
47,20,2,10,3,21,0,100,69,1
87,50,86,35,67,9,46,53,68,1
75,28,56,62,14,50,25,89,12,1
19,84,77,5,6,18,71,79,61,1
57,34,34,75,51,69,54,9,73,1
35,52,3,2,94,23,43,95,14,1
58,99,63,88,43,48,74,39,38,1
27,56,32,96,81,51,41,13,94,1
20,74,0,21,32,27,60,52,73,1
21,8,34,70,17,46,51,55,65,0
0,37,98,27,11,84,74,28,40,0
38,43,58,6,28,51,98,91,28,1
99,71,92,7,63,96,29,97,96,1
95,100,11,87,23,17,5,16,80,1
85,44,95,23,23,58,37,15,76,1
10,51,52,55,4,99,46,96,35,1
56,24,49,75,69,51,75,6,93,1
11,94,66,57,34,33,67,2,37,1
43,4,39,99,47,51,95,65,54,1
49,66,38,99,12,20,6,4,45,1
77,38,23,37,6,72,39,51,35,1
96,41,67,98,44,91,49,39,3,1
65,50,44,32,85,39,28,49,14,1
80,98,10,5,22,8,66,3,88,1
81,89,58,73,99,74,27,8,84,1
17,20,85,38,36,4,46,38,29,0
23,92,2,20,98,42,100,5,58,1
8,97,53,8,73,13,81,47,79,1
81,25,82,66,56,61,57,3,80,1
27,63,58,99,83,88,27,88,54,1
11,52,71,94,89,75,86,67,44,0
1,59,88,83,4,34,90,16,67,0
73,94,79,91,41,28,41,43,68,1
29,26,19,95,9,49,21,95,34,1
24,2,79,46,50,45,55,23,80,0
29,93,48,11,6,88,23,56,60,1
37,39,35,30,48,93,62,17,11,1
51,42,11,86,8,34,82,79,51,1
39,90,78,44,88,43,26,21,36,1
27,86,73,42,60,85,12,96,14,1
10,72,50,29,67,88,93,32,88,1
95,66,68,49,26,90,48,17,50,1
73,54,5,34,7,58,71,0,39,1
24,58,63,94,88,47,22,72,7,1
76,39,17,80,47,42,69,8,97,1
79,45,56,28,39,29,100,72,63,1
97,32,97,92,27,19,38,94,45,1
23,75,70,60,82,24,68,71,47,1
51,83,97,14,82,85,34,95,73,1
61,8,60,58,87,27,80,56,59,1
41,38,29,75,47,51,82,0,49,1
63,58,89,52,22,100,23,62,35,1
72,68,83,10,90,94,11,67,81,1
42,59,4,6,22,28,66,65,37,1
29,89,19,50,89,60,98,43,0,1
9,91,48,39,91,94,25,49,45,1
74,96,15,54,33,31,58,24,30,1
49,4,21,71,37,10,71,81,73,1
5,52,55,24,56,53,31,4,5,1
2,82,76,75,41,79,53,52,30,1
73,31,54,11,49,36,77,27,22,1
71,64,4,12,100,69,66,20,37,1
83,48,28,54,30,65,27,99,55,1
95,47,51,50,75,3,10,20,9,1
48,98,30,38,6,31,39,66,71,1
5,78,95,46,42,26,10,58,88,0
49,19,67,51,78,32,75,44,1,1
83,7,93,51,14,44,69,22,31,0
67,5,89,6,63,13,78,27,55,0
30,38,46,94,42,67,87,72,84,1
32,5,26,21,63,62,23,37,52,1
34,56,67,31,4,89,69,52,42,1
46,6,64,61,99,17,13,24,39,0
0,82,17,5,11,25,27,71,41,1
94,68,0,32,14,76,79,35,16,1
88,67,62,46,36,17,3,21,96,1
21,87,43,34,98,53,20,77,78,1
50,82,87,78,81,35,55,60,40,1
35,49,7,27,51,1,84,1,19,1
89,37,65,63,67,62,73,28,14,1
23,72,23,46,37,39,66,77,95,1
64,82,11,96,38,24,82,62,89,1
76,12,67,22,48,33,38,76,87,1
32,5,98,36,47,91,53,78,27,0
11,72,63,48,69,90,45,18,85,1
22,62,4,22,81,44,20,54,22,1
73,98,89,38,45,63,25,87,93,1
51,97,7,63,70,63,0,49,69,1
31,84,34,58,41,0,45,83,19,1
100,52,11,49,37,96,51,10,87,1
4,56,28,33,55,25,65,40,22,1
26,53,7,55,3,45,81,73,9,1
60,85,42,66,65,99,31,98,33,1
77,85,85,52,65,98,100,42,99,1
12,70,88,30,52,27,6,74,73,0
62,88,60,11,80,17,61,25,91,1
9,47,63,66,86,0,35,28,10,0
60,53,41,76,58,65,8,12,46,1
87,86,19,15,45,61,69,27,96,1
61,66,62,85,61,53,81,86,12,1
45,76,17,99,17,24,51,6,64,1
25,36,30,30,2,69,85,73,70,1
82,6,93,99,80,47,77,49,46,0
76,25,47,51,3,99,98,60,92,1
95,80,89,41,86,56,45,84,23,1
68,80,58,11,13,21,12,79,83,1
16,75,90,23,34,26,33,31,76,1
56,55,32,84,24,43,35,93,41,1
72,10,66,24,99,35,69,79,27,1
85,16,36,87,14,68,97,96,99,1
44,76,18,52,35,11,83,7,99,1
5,51,29,23,73,52,97,37,98,1
8,94,22,77,53,58,20,100,67,1
79,35,60,85,26,70,76,68,99,1
21,72,96,11,27,42,42,67,59,0
25,58,60,12,98,74,56,26,73,1
18,68,18,14,97,91,38,54,61,1
5,18,10,33,44,80,21,33,9,1
56,88,95,45,34,50,41,97,54,1
64,13,46,92,52,91,20,15,47,1
4,28,0,89,80,60,54,80,58,1
56,15,7,44,7,66,81,12,94,1
87,74,62,5,36,68,77,84,38,1
50,40,3,34,72,90,42,86,28,1
70,36,82,41,58,90,92,25,20,1
25,92,41,54,100,54,77,95,75,1
28,81,96,39,39,42,27,24,37,1
79,78,5,96,92,48,36,67,42,1
23,87,63,9,83,65,71,13,53,1
56,46,24,54,35,47,60,60,35,1
24,44,100,69,10,84,59,64,50,0
29,29,59,94,62,60,22,83,81,0
85,32,36,35,30,21,77,37,97,1
87,66,86,62,49,86,15,11,2,1
11,40,55,38,91,33,94,53,3,0
62,15,30,92,6,63,14,3,31,1
14,39,54,48,13,62,5,76,63,0
87,14,71,3,21,89,36,13,87,1
47,97,91,8,28,72,47,63,53,1
61,88,57,38,16,48,18,31,71,1
45,51,99,94,67,14,69,79,71,0
10,23,12,100,3,62,14,1,50,1
65,27,36,77,67,81,35,18,48,1
53,74,42,85,86,47,7,55,97,1
29,28,32,5,19,100,56,49,29,1
69,33,99,8,22,94,53,1,36,1
72,95,70,100,45,18,92,24,51,1
68,72,12,71,90,99,91,17,14,1
36,85,85,42,25,82,26,0,100,1
42,7,59,36,51,93,88,94,28,0
5,0,8,19,67,53,3,39,12,0
86,58,41,0,92,72,72,47,25,1
18,89,43,49,4,5,10,1,56,1
27,75,16,84,0,90,96,30,88,1
19,36,60,64,80,98,43,13,78,0
58,83,11,79,77,90,76,38,36,1
49,32,78,89,49,7,50,32,28,1
58,20,85,65,55,71,13,23,68,0
21,65,14,0,7,35,10,47,73,1
50,11,97,50,18,91,7,22,92,0
66,48,65,52,79,27,1,40,31,1
26,72,34,21,30,65,69,68,66,1
76,76,67,83,3,60,70,52,69,1
81,95,38,97,60,76,73,15,9,1
1,100,12,93,79,61,80,42,21,1
46,76,39,50,2,81,1,51,92,1
80,11,63,15,56,13,72,58,36,1
83,30,99,99,9,21,69,8,14,1
94,70,90,25,84,51,24,94,28,1
8,4,56,46,23,25,18,20,19,0
41,74,18,19,22,24,72,85,74,1
26,44,84,73,6,54,26,74,44,0
48,94,53,17,69,66,47,22,49,1
53,96,11,0,53,93,92,74,45,1
45,68,42,56,28,71,37,54,6,1
86,49,21,41,72,7,68,90,84,1
62,0,54,15,26,2,54,46,22,1
43,20,76,3,50,59,65,64,16,0
62,81,35,89,5,22,56,37,57,1
94,88,55,97,27,97,41,39,48,1
28,98,65,67,34,55,69,17,33,1
86,33,1,65,71,71,7,13,74,1
74,49,17,5,41,99,62,93,73,1
88,67,98,88,7,47,51,77,46,1
30,80,36,45,89,98,79,65,59,1
24,69,23,81,48,31,63,7,71,1
73,94,20,31,59,6,65,75,84,1
40,76,32,56,2,56,38,75,82,1
25,13,32,97,12,44,23,79,36,1
8,41,7,77,18,0,95,69,16,1
58,89,10,4,75,91,73,10,55,1
84,87,36,98,52,20,34,22,17,1
83,98,26,8,2,64,34,8,8,1
91,97,42,43,70,32,50,99,78,1
10,35,72,26,75,27,70,53,94,0
56,86,28,24,52,24,42,62,47,1
78,96,15,48,4,72,20,92,90,1
57,75,13,67,26,42,25,1,96,1
61,4,32,17,88,31,40,42,56,1
63,48,47,92,16,88,58,32,63,1
4,39,48,72,57,17,64,100,16,0
9,11,58,25,21,49,80,98,39,0
2,21,13,35,6,88,76,57,8,1
37,50,92,60,98,62,29,67,85,0
14,90,90,5,88,75,46,30,78,1
100,50,16,17,63,72,14,34,22,1
81,27,98,52,54,93,66,26,11,1
42,52,62,37,86,27,40,60,92,1
95,82,46,26,48,56,65,43,95,1
18,40,56,96,19,3,40,21,62,1
54,41,100,89,4,51,61,87,51,0
12,27,95,92,10,23,75,62,21,0
59,3,32,35,34,90,94,92,62,1
20,78,49,29,3,84,55,22,60,1
35,51,60,39,7,46,96,56,41,1
77,25,23,42,2,52,68,78,70,1
15,93,61,14,79,88,28,76,38,1
54,77,63,61,69,66,0,60,13,1
53,23,60,83,89,38,32,10,83,1
43,57,100,100,26,36,4,86,49,0
95,6,86,96,89,85,79,72,29,1
60,59,14,58,25,24,41,75,72,1
1,73,64,39,14,90,77,31,56,1
0,57,49,17,85,89,68,98,46,1
35,13,96,96,49,72,83,7,19,0
0,22,92,98,34,11,11,92,38,0
76,64,71,2,46,37,63,23,39,1
67,13,87,12,24,18,93,31,78,0
24,73,6,74,73,86,14,22,57,1
7,12,44,2,7,63,29,58,88,0
86,95,73,59,21,15,42,94,72,1
34,13,35,47,9,19,73,27,82,1
18,60,96,96,71,54,57,87,67,0
7,78,52,65,71,0,37,19,10,1
62,61,44,44,39,77,40,78,13,1
74,5,22,25,50,74,46,88,9,1
2,23,19,99,87,93,69,95,19,1
30,86,24,32,65,49,2,88,23,1
59,67,73,82,37,34,5,18,19,1
70,20,58,8,66,12,49,73,46,1
25,30,58,60,34,53,93,94,26,0
1,60,14,32,69,30,0,98,29,1
53,63,61,33,19,48,1,80,9,1
51,1,81,9,24,82,45,79,87,0
64,62,26,74,49,55,31,62,37,1
10,89,60,84,43,85,96,27,72,1
22,55,98,95,21,24,64,10,15,0
33,60,81,87,91,79,49,46,54,1
69,70,49,16,96,91,25,49,25,1
21,60,97,10,100,98,62,96,60,0
87,89,17,96,81,93,30,89,50,1
45,80,28,60,53,33,3,5,5,1
69,18,53,62,92,79,44,38,35,1
29,49,95,29,56,60,52,90,36,0
33,82,55,17,53,24,65,30,68,1
37,77,7,0,0,64,84,49,1,1
27,42,54,58,26,98,17,22,29,1
88,59,4,13,30,100,46,13,40,1
94,1,86,99,35,21,99,54,45,1
73,45,62,64,63,38,11,1,5,1
74,60,55,88,43,85,75,19,6,1
57,42,92,88,55,94,61,71,6,1
45,71,93,39,79,73,93,98,90,1
30,21,62,14,41,32,94,68,87,0
80,96,27,31,82,54,74,82,43,1
17,74,29,49,60,17,85,34,100,1
89,2,52,99,18,59,57,51,61,1
59,15,60,72,16,92,54,23,51,1
87,32,91,48,66,100,95,76,90,1
63,43,19,57,92,94,42,56,6,1
61,3,23,52,4,3,17,42,51,1
2,32,73,22,71,88,8,93,7,0
21,87,24,70,36,6,35,63,45,1
16,7,36,40,21,95,79,31,94,0
64,63,77,63,2,53,81,40,13,1
19,76,49,75,80,51,92,21,46,1
65,78,76,83,52,72,84,59,89,1
28,59,61,73,82,17,19,44,40,1
53,62,13,23,10,26,62,38,56,1
57,63,87,47,98,13,28,55,17,1
75,97,18,4,90,87,71,61,1,1
9,83,9,77,52,61,87,38,47,1
87,80,11,70,99,32,83,98,67,1
78,15,68,90,77,79,59,10,60,1
58,0,20,11,11,12,14,65,16,1
95,48,88,31,14,73,30,84,1,1
31,56,32,45,96,90,51,14,38,1
62,54,80,17,36,56,29,56,79,1
23,40,51,44,43,86,77,47,52,1
32,35,77,56,52,43,58,94,28,0
20,37,66,41,60,85,55,45,64,0
63,49,93,38,60,40,76,10,47,1
13,57,93,36,52,77,84,90,58,0
98,13,72,8,55,32,47,84,66,1
77,3,12,4,39,32,75,56,41,1
60,17,86,8,66,67,1,76,75,0
77,78,45,2,62,91,14,33,49,1
30,82,74,97,24,88,61,43,70,1
59,62,15,59,5,32,51,84,49,1
77,99,58,63,21,44,20,49,17,1
12,92,60,6,12,49,4,71,83,1
8,90,86,73,55,50,78,75,12,1
45,24,55,96,93,9,36,36,90,1
41,49,99,29,47,28,15,17,56,0
23,0,27,31,11,6,85,10,23,0
29,26,32,68,92,0,19,4,44,1
31,1,49,3,64,7,3,97,14,0
60,34,49,42,88,96,5,35,13,1
46,8,98,31,48,91,50,51,38,0
64,10,38,40,100,94,73,25,60,1
21,29,68,94,59,2,5,20,3,0
61,23,0,27,70,12,32,41,52,1
96,41,89,95,38,90,29,82,7,1
20,36,68,4,51,55,94,42,61,0
86,94,53,13,6,18,14,65,38,1
76,9,96,21,0,36,48,6,86,0
27,12,6,20,57,51,56,46,25,1
30,94,88,11,14,43,79,75,100,1
36,6,15,15,7,32,85,98,87,1
67,92,25,8,25,6,23,48,37,1
85,77,88,86,46,54,45,92,78,1
59,1,23,64,24,94,11,44,45,1
23,35,51,28,52,93,13,10,17,1
12,85,18,59,95,98,79,47,16,1
31,25,69,62,19,75,51,65,59,0
56,59,4,11,80,65,84,84,11,1
76,91,2,5,15,53,93,41,97,1
67,61,15,81,60,89,66,1,87,1
61,76,33,94,77,20,67,35,32,1
70,26,33,98,37,65,49,46,34,1
56,51,4,55,94,15,57,85,73,1
92,54,36,33,85,20,57,43,22,1
90,99,39,87,24,93,2,92,46,1
10,23,49,47,14,66,19,82,80,0
95,52,94,9,67,0,17,32,27,1
74,7,36,14,44,23,83,97,81,1
52,82,42,91,88,87,99,26,42,1
100,77,59,8,3,75,27,32,60,1
59,18,71,73,84,26,96,27,47,1
18,32,33,53,67,18,47,30,11,1
89,74,39,68,90,15,6,14,72,1
91,70,15,0,23,89,93,69,85,1
4,39,69,48,33,27,67,100,20,0
41,43,0,85,57,52,12,92,19,1
18,8,77,76,46,50,72,91,5,0
99,56,35,20,0,93,94,69,4,1
92,52,3,94,53,94,80,71,63,1
93,49,52,15,14,91,48,56,2,1
61,59,39,48,22,50,43,32,67,1
79,19,10,86,7,80,47,28,88,1
98,37,60,94,9,49,23,92,4,1
43,8,57,51,78,34,60,96,82,0
68,71,36,89,55,28,17,5,70,1
57,10,65,87,81,78,13,1,23,1
69,97,59,54,71,56,39,13,35,1
1,61,36,81,59,21,56,69,77,1
35,28,17,64,75,83,27,99,11,1
10,66,60,85,96,90,61,85,79,1
74,36,24,2,28,14,88,22,57,1
67,14,38,80,42,60,36,75,96,1
83,48,81,36,77,2,42,21,57,1
69,48,11,69,79,30,39,49,61,1
9,68,73,88,99,72,86,0,36,1
12,22,68,83,75,12,57,24,63,0
33,74,30,73,63,49,29,14,92,1
38,92,54,13,56,42,13,35,91,1
19,70,40,49,30,16,6,22,97,1
5,5,78,7,44,99,99,87,15,0
18,87,33,27,100,56,75,65,100,1
63,15,63,81,35,40,42,41,29,1
16,50,91,45,53,58,76,32,6,0
51,60,60,75,86,17,32,6,16,1
16,15,70,19,42,27,69,10,64,0
10,54,99,18,47,79,73,29,10,0
51,75,0,69,65,55,45,57,47,1
22,2,37,57,14,63,79,52,37,0
44,75,17,74,27,5,38,20,30,1
22,52,64,31,60,12,5,90,82,1
47,88,89,15,16,55,40,62,80,1
31,46,83,65,43,88,91,80,10,0
56,9,78,64,56,25,8,6,0,0
64,41,98,100,38,98,68,76,64,1
51,25,41,68,95,94,5,45,35,1
2,19,98,28,61,60,26,72,66,0
23,87,24,2,100,82,82,63,51,1
60,17,21,16,24,44,65,41,71,1
89,42,64,68,13,17,33,7,4,1
94,10,80,1,51,80,70,17,56,1
100,29,15,64,15,5,59,86,42,1
45,87,63,7,47,65,31,27,66,1
53,63,67,0,6,80,56,99,19,1
87,43,72,53,62,86,6,74,35,1
6,62,41,75,16,65,55,4,87,1
13,10,28,59,80,30,20,52,95,0
48,7,77,95,86,66,34,20,62,0
84,34,76,75,44,53,81,13,43,1
26,33,87,29,2,85,0,25,42,0
33,3,33,58,81,18,50,92,70,1
39,22,81,6,40,0,67,55,95,0
12,95,14,56,58,15,34,67,82,1
12,67,34,14,33,54,53,17,9,1
5,91,58,67,52,37,75,45,34,1
68,35,52,60,72,15,76,100,50,1
45,90,84,58,68,89,53,65,95,1
14,83,77,72,67,79,80,4,46,1
6,77,63,30,3,90,23,88,45,1
67,1,64,3,1,45,97,59,28,1
3,31,76,74,73,12,63,62,60,0
39,92,82,10,25,78,21,57,78,1
13,4,49,54,5,46,60,5,17,0
42,86,78,36,74,91,15,50,36,1
84,8,43,19,10,87,87,33,51,1
99,52,100,71,56,91,28,39,85,1
11,51,45,2,21,49,6,6,65,1
100,16,59,91,28,19,1,23,19,1
94,60,16,38,32,97,27,53,0,1
24,92,18,97,76,93,100,11,50,1
23,35,89,94,93,0,97,68,58,0
32,50,9,35,30,59,76,78,54,1
81,71,57,7,19,74,95,100,69,1
7,82,12,61,30,45,30,90,13,1
51,51,55,86,80,10,18,44,72,1
50,78,85,53,17,98,66,99,29,1
15,63,50,96,11,60,24,53,19,1
3,17,31,96,29,76,50,57,9,0
32,70,7,5,81,24,36,10,65,1
79,46,20,64,46,25,94,89,29,1
81,100,83,45,29,74,60,22,10,1
24,46,53,67,48,49,81,2,12,1
31,98,56,17,74,45,66,27,44,1
84,88,43,6,6,10,39,29,96,1
29,12,94,30,18,66,79,52,21,0
37,56,55,39,6,68,22,34,37,1
82,93,54,18,94,93,91,44,6,1
76,31,2,59,16,0,88,81,19,1
69,85,10,0,9,36,46,83,30,1
6,64,21,32,88,48,41,90,82,1
18,9,67,16,71,97,25,25,93,0
12,99,88,26,48,4,36,28,100,1
76,67,12,97,15,78,17,49,29,1
14,6,17,56,66,35,67,43,95,1
50,23,60,7,6,74,69,71,19,1
27,31,20,32,99,94,12,7,95,1
62,88,16,43,23,81,11,72,80,1
55,41,17,3,70,5,16,44,54,1
5,56,54,79,95,92,44,25,22,1
15,73,19,84,18,49,72,7,15,1
12,44,66,27,18,16,36,57,25,0
61,49,61,63,65,8,64,67,69,1
99,34,65,68,21,78,0,72,94,1
79,41,75,19,95,74,54,97,75,1
36,100,89,50,53,100,93,61,31,1
36,43,67,55,39,90,94,57,92,1
34,8,29,31,30,72,8,83,59,1
16,33,82,44,73,84,26,12,33,0
81,51,11,12,30,48,45,93,29,1
7,87,31,11,21,29,21,13,0,1
5,27,42,44,29,96,96,64,61,0
44,93,89,12,89,54,51,61,91,1
92,75,92,96,66,26,87,41,62,1
79,7,49,59,90,28,23,61,61,1
20,65,7,100,57,44,52,22,5,1
28,1,43,25,45,99,95,57,71,0
12,30,19,98,38,37,81,10,89,1
26,47,89,77,68,100,15,68,54,0
75,86,8,30,28,74,87,48,2,1
53,9,82,9,88,36,9,53,70,0
57,97,30,30,45,71,72,86,72,1
100,23,6,86,65,88,78,94,78,1
84,68,2,8,99,20,98,43,5,1
74,78,51,46,29,14,83,68,56,1
27,17,8,92,84,83,23,13,24,1
69,65,85,56,32,40,85,6,55,1
68,32,46,27,30,74,89,96,1,1
67,82,63,66,68,35,94,33,21,1
63,62,68,3,86,38,25,22,58,1
44,83,64,86,35,75,80,8,42,1
71,29,28,23,72,52,23,29,33,1
62,99,44,5,8,58,7,35,79,1
77,63,27,98,41,99,16,61,93,1
23,50,12,31,78,24,36,35,12,1
58,98,61,11,97,94,13,48,28,1
55,17,26,35,35,10,41,49,21,1
57,37,25,60,41,71,76,25,73,1
58,83,77,4,53,100,15,70,42,1
89,36,14,92,19,32,16,21,52,1
3,97,29,46,78,98,36,11,67,1
86,23,29,57,16,62,99,23,96,1
48,97,58,80,5,1,93,8,1,1
15,32,0,84,79,52,27,41,12,1
49,40,57,9,72,16,67,52,85,1
29,97,3,0,98,94,37,81,98,1
76,21,88,21,83,55,27,98,90,1
0,38,53,26,3,93,20,94,3,0
15,35,74,13,50,17,63,46,18,0
68,45,46,87,44,100,52,74,14,1
11,75,76,24,2,9,53,77,26,1
93,28,5,86,7,35,53,90,15,1
91,55,97,97,39,90,35,59,99,1
60,65,10,6,39,51,35,42,8,1
20,20,34,30,43,10,34,66,17,1
34,72,90,86,74,61,0,37,84,1
24,72,15,31,34,21,50,88,65,1
11,23,53,63,85,91,63,12,59,0
40,54,80,22,34,18,56,2,7,1
77,83,100,55,89,23,50,100,64,1
61,54,22,97,63,21,79,49,27,1
77,74,95,73,60,40,69,26,99,1
55,10,18,67,85,33,79,53,1,1
11,53,27,59,28,58,77,15,17,1
62,24,70,74,71,11,25,53,33,1
79,69,31,47,41,2,40,54,79,1
19,60,26,32,83,23,3,96,56,1
81,59,27,81,30,48,31,59,42,1
43,47,49,63,59,69,12,91,64,1
55,79,100,9,6,48,16,23,88,1
69,32,38,38,73,69,51,9,93,1
72,0,99,63,4,50,4,44,42,0
63,81,15,92,92,60,75,72,39,1
100,7,23,65,67,36,97,59,92,1
43,32,50,34,32,49,12,2,57,1
85,76,83,50,60,97,69,15,71,1
100,48,85,40,94,87,69,36,80,1
88,34,50,26,39,22,53,75,68,1
40,4,33,95,53,100,36,40,36,1
83,22,64,34,66,89,19,38,62,1
17,90,48,14,59,26,92,76,50,1
24,49,19,46,44,100,18,47,31,1
91,44,0,68,43,15,30,14,94,1
89,22,17,24,44,100,90,77,80,1
48,78,35,5,76,24,14,4,48,1
71,54,9,97,20,44,25,57,3,1
26,7,67,82,14,59,49,11,14,0
29,61,75,60,67,72,53,28,88,1
63,27,26,92,20,27,42,100,61,1
51,18,74,35,28,23,69,41,11,0
88,74,44,7,42,24,34,51,9,1
6,66,17,74,19,82,65,37,46,1
4,91,67,39,35,67,25,63,83,1
34,14,50,63,4,79,76,25,61,0
87,67,79,98,44,7,93,43,2,1
23,85,21,15,50,78,50,84,13,1
51,88,96,71,25,75,22,54,8,1
50,11,31,57,65,24,85,1,50,1
79,56,41,25,1,70,49,91,54,1
72,79,67,95,50,10,40,18,43,1
18,97,9,39,9,84,63,30,14,1
63,78,81,7,33,71,23,23,66,1
47,88,4,40,20,3,8,47,51,1
77,33,59,59,58,57,90,3,70,1
38,88,13,67,54,11,67,99,66,1
36,73,65,3,7,36,10,34,26,1
60,93,84,73,48,67,35,50,74,1
61,95,50,0,7,74,30,34,90,1
21,59,87,13,23,30,61,28,52,0
61,84,31,34,10,30,24,11,68,1
41,55,29,31,5,85,72,93,51,1
29,73,26,97,99,75,11,60,80,1
23,19,79,28,7,72,27,62,76,0
88,98,98,59,92,18,30,64,42,1
10,20,16,1,17,61,86,20,19,1
49,10,34,20,11,19,70,89,1,1
4,14,33,15,23,63,10,66,71,0
61,42,83,49,62,47,71,41,82,1
86,5,44,49,26,96,71,46,38,1
35,93,23,7,59,41,60,42,85,1
31,7,97,86,85,66,0,29,32,0
91,11,41,88,66,7,90,53,29,1
44,16,72,47,72,90,18,19,78,0
78,61,71,77,23,63,78,45,90,1
41,50,4,63,50,60,75,29,70,1
28,92,28,5,12,19,98,6,67,1
42,40,75,54,23,64,82,81,33,1
38,25,46,50,99,19,63,23,24,1
37,2,11,87,27,9,75,49,1,1
40,8,66,98,25,65,31,90,62,0
4,96,17,23,89,75,92,94,3,1
99,32,8,53,29,41,61,68,8,1
6,49,58,49,49,83,24,19,52,0
48,6,61,18,25,8,98,6,31,0
88,50,29,22,19,23,33,7,12,1
57,42,68,28,88,69,87,84,27,1
21,51,84,19,49,97,29,13,81,0
30,2,37,99,74,83,31,43,84,0
25,70,84,84,81,27,36,28,5,1
80,67,38,72,81,22,24,48,30,1
45,82,15,41,60,97,51,50,48,1
38,44,23,56,62,21,74,60,91,1
89,79,65,22,44,36,44,76,63,1
41,51,97,75,60,21,1,85,58,0
76,38,72,0,62,52,81,22,4,1
29,94,52,85,41,3,97,15,27,1
99,8,58,89,43,20,45,77,72,1
78,79,85,6,51,97,6,96,3,1
88,1,83,18,41,47,67,40,95,1
99,75,76,7,4,15,28,42,52,1
38,11,65,90,20,80,6,69,72,0
94,46,13,53,66,67,76,22,0,1
95,9,71,61,29,29,54,71,45,1
74,33,65,65,66,18,73,35,3,1
86,62,64,30,87,7,27,28,45,1
0,100,3,40,76,62,73,63,25,1
28,79,41,79,83,65,14,67,47,1
73,12,79,54,54,10,92,73,54,1
59,30,47,60,0,40,79,79,71,1
21,43,93,78,13,65,13,22,35,0
11,56,5,31,20,66,95,66,26,1
